book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title
1128,61975,61975,2467422,99,345484266,9780345484260.0,"Anne McCaffrey, Teodor Panasiński",1968.0,Dragonflight,"Dragonflight (Dragonriders of Pern, #1)"
1129,1081560,1081560,1068303,3,618968474,9780618968470.0,"John D. Rateliff, J.R.R. Tolkien",2007.0,"The History of the Hobbit, Part One: Mr. Baggins","The History of the Hobbit, Part One: Mr. Baggins"
1130,17788401,17788401,24878172,21,,,Colleen Hoover,2014.0,Ugly Love,Ugly Love
1131,47401,47401,2930558,143,014100018X,9780141000180.0,Joanne Harris,1998.0,Chocolat,"Chocolat (Chocolat, #1)"
1132,293101,293101,284389,43,553116606,9780553116600.0,Jay Anson,1977.0,The Amityville Horror,The Amityville Horror
1133,11713,11713,3009869,58,771068719,9780771068710.0,Michael Ondaatje,1992.0,The English Patient,The English Patient
1134,13639050,13639050,19252471,38,1936305550,9781936305550.0,Sylvain Reynard,2012.0,Gabriel's Rapture,"Gabriel's Rapture (Gabriel's Inferno, #2)"
1135,11012,11012,260248,1101,192839993,9780192839990.0,"James Joyce, Jeri Johnson",1914.0,Dubliners,Dubliners
1136,5941033,5941033,6113503,74,1400063736,9781400063730.0,Colum McCann,2009.0,Let the Great World Spin,Let the Great World Spin
1137,227865,227865,1333018,119,141321318,9780141321320.0,Eoin Colfer,2003.0,The Eternity Code,"The Eternity Code (Artemis Fowl, #3)"
1138,43933,43933,977015,119,440236703,9780440236700.0,Harlan Coben,2001.0,Tell No One,Tell No One
1139,17660,17660,150226,109,,,Stephen King,1987.0,The Tommyknockers,The Tommyknockers
1140,5287473,5287473,5354884,53,1423121309,9781423121300.0,Rachel Hawkins,2010.0,Hex Hall,"Hex Hall (Hex Hall, #1)"
1141,13099738,13099738,18272194,33,761169253,9780761169250.0,Austin Kleon,2010.0,Steal Like an Artist,Steal Like an Artist: 10 Things Nobody Told You About Being Creative
1142,816,816,1166797,3,60512806,9780060512800.0,Neal Stephenson,1999.0,Cryptonomicon,Cryptonomicon
1143,16102004,16102004,21912533,47,1476730105,9781476730100.0,Christina Lauren,2013.0,Beautiful Bastard,"Beautiful Bastard (Beautiful Bastard, #1)"
1144,14249,14249,718772,51,60959037,9780060959040.0,Barbara Kingsolver,2000.0,Prodigal Summer,Prodigal Summer
1145,5204,5204,420701,52,452282829,9780452282830.0,Joyce Carol Oates,1996.0,We Were the Mulvaneys,We Were the Mulvaneys
1146,102920,102920,2415847,37,006097625X,9780060976260.0,Scott McCloud,1993.0,Understanding Comics: The Invisible Art,Understanding Comics: The Invisible Art
1147,7842288,7842288,10937544,76,316077054,9780316077060.0,"Kami Garcia, Margaret Stohl",2010.0,Beautiful Darkness,"Beautiful Darkness (Caster Chronicles, #2)"
1148,12391521,12391521,14262366,47,1594485755,9781594485760.0,Jon Ronson,2011.0,The Psychopath Test,The Psychopath Test: A Journey Through the Madness Industry
1149,14865,14865,3254054,65,743454553,9780743454550.0,Jodi Picoult,2005.0,Vanishing Acts,Vanishing Acts
1150,15159,15159,2837,102,330419641,9780330419640.0,David Baldacci,1995.0,Absolute Power,Absolute Power
1151,6858,6858,1268422,51,312976275,9780312976280.0,Janet Evanovich,2000.0,Hot Six,"Hot Six (Stephanie Plum, #6)"
1152,13624688,13624688,19426990,61,1401322786,9781401322790.0,Mitch Albom,2012.0,The Time Keeper,The Time Keeper
1153,33456,33456,3258721,38,60590270,9780060590280.0,Christopher Moore,2006.0,A Dirty Job,"A Dirty Job (Grim Reaper, #1)"
1154,1301,1301,416305,39,393324818,9780393324820.0,Michael   Lewis,2003.0,Moneyball: The Art of Winning an Unfair Game,Moneyball: The Art of Winning an Unfair Game
1155,334123,334123,1121748,99,078681859X,9780786818590.0,Jonathan Stroud,2003.0,The Amulet of Samarkand,"The Amulet of Samarkand (Bartimaeus, #1)"
1156,611298,611298,2884260,28,446580503,9780446580500.0,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007.0,I Am America (And So Can You!),I Am America (And So Can You!)
1157,763362,763362,749449,86,688014291,9780688014290.0,"Kenneth H. Blanchard, Spencer Johnson",1981.0,The One Minute Manager,The One Minute Manager
1158,42697,42697,804397,79,553258478,9780553258480.0,Leon Uris,1958.0,Exodus,Exodus
1159,77163,77163,1253009,30,068484477X,9780684844770.0,Ursula Hegi,1994.0,Stones from the River,Stones from the River
1160,2052,2052,1222673,238,394758285,9780394758280.0,Raymond Chandler,1939.0,The Big Sleep,"The Big Sleep (Philip Marlowe, #1)"
1161,4799,4799,824028,155,014200068X,9780142000690.0,John Steinbeck,1945.0,Cannery Row ,Cannery Row
1162,11230081,11230081,16156051,32,446585025,9780446585030.0,Ellen DeGeneres,2011.0,Seriously...I'm Kidding,Seriously... I'm Kidding
1163,65119,65119,1209957,83,439272637,9780439272640.0,"Lemony Snicket, Brett Helquist",2000.0,The Miserable Mill,"The Miserable Mill (A Series of Unfortunate Events, #4)"
1164,11250053,11250053,16176521,57,316175676,9780316175680.0,Eowyn Ivey,2012.0,The Snow Child,The Snow Child
1165,17314430,17314430,23981243,42,,2940016231920.0,"J. Lynn, Jennifer L. Armentrout",2013.0,Wait for You,"Wait for You (Wait for You, #1)"
1166,3293821,3293821,3330329,81,810970686,9780810970690.0,Jeff Kinney,2009.0,The Last Straw,"The Last Straw (Diary of a Wimpy Kid, #3)"
1167,6656,6656,809248,1579,679433139,9780679433130.0,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",1308.0,La Divina Commedia,The Divine Comedy
1168,48757,48757,55188,67,1405204265,9781405204260.0,"Benjamin Hoff, Ernest H. Shepard",1982.0,The Tao of Pooh,The Tao of Pooh
1169,13047090,13047090,18211575,44,1620610116,9781620610110.0,Jennifer L. Armentrout,2012.0,Onyx,"Onyx (Lux, #2)"
1170,13104080,13104080,18276967,45,62085530,9780062085540.0,Tahereh Mafi,2013.0,"Unravel Me (Shatter Me, #2)","Unravel Me (Shatter Me, #2)"
1171,28078,28078,815591,65,812968972,9780812968970.0,Sarah Dunant,2003.0,The Birth of Venus,The Birth of Venus
1172,114954,114954,1537541,100,,9781423104000.0,Eoin Colfer,2005.0,The Opal Deception,"The Opal Deception  (Artemis Fowl, #4)"
1173,25074850,25074850,27669153,111,385354282,9780385354290.0,"David Lagercrantz, Stieg Larsson, George Goulding",2015.0,Det som inte dödar oss,"The Girl in the Spider's Web (Millennium, #4)"
1174,26893819,26893819,42856015,59,081299860X,9780812998600.0,Emma Cline,2016.0,The Girls,The Girls
1175,179064,179064,2715267,34,1582349908,9781582349910.0,Shannon Hale,2003.0,The Goose Girl,"The Goose Girl (The Books of Bayern, #1)"
1176,21671,21671,1234249,97,60584750,9780060584760.0,Dennis Lehane,2001.0,Mystic River,Mystic River
1177,7619057,15842439,10090210,73,99549344,9780099549340.0,Isaac Marion,2010.0,Warm Bodies,"Warm Bodies (Warm Bodies, #1)"
1178,62446,62446,2071994,927,451528352,9780451528350.0,"Mark Twain, Everett H. Emerson",1881.0,The Prince and the Pauper,The Prince and the Pauper
1179,16690,16690,1048525,105,340837942,9780340837950.0,Robert A. Heinlein,1966.0,The Moon is a Harsh Mistress,The Moon is a Harsh Mistress
1180,6642715,6642715,19051480,85,670021458,9780670021450.0,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",2010.0,The Forty Rules of Love,The Forty Rules of Love
1181,6423,6423,1874115,54,330371231,9780330371230.0,Janet Evanovich,1999.0,High Five,"High Five (Stephanie Plum, #5)"
1182,13596166,13596166,19185026,82,1781162646,9781781162640.0,Stephen King,2013.0,Joyland,Joyland
1183,13154150,13154150,18332367,30,1612620248,9781612620240.0,"Hajime Isayama, Sheldon Drzka",2010.0,進撃の巨人 1,"Attack on Titan, Vol. 1 (Attack on Titan, #1)"
1184,46164,46164,8272,406,068480154X,9780684801540.0,F. Scott Fitzgerald,1933.0,Tender Is the Night,Tender Is the Night
1185,306654,306654,1187268,46,038531258X,9780385312580.0,Olive Ann Burns,1984.0,Cold Sassy Tree,Cold Sassy Tree
1186,92517,92517,1324493,70,811214044,9780811214050.0,Tennessee Williams,1945.0,The Glass Menagerie,The Glass Menagerie
1187,13586707,35036409,19174054,9,1609450787,9781609450790.0,"Elena Ferrante, Ann Goldstein",2011.0,L'amica geniale,My Brilliant Friend (The Neapolitan Novels #1)
1188,368593,368593,1885647,106,307353133,9780307353140.0,Timothy Ferriss,2007.0,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",The 4-Hour Workweek
1189,43877,43877,43268,138,62515675,9780062515670.0,Robin S. Sharma,1996.0,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny
1190,10054335,10054335,14950407,49,670022691,9780670022690.0,Amor Towles,2011.0,Rules of Civility,Rules of Civility
1191,61179,61179,924711,89,575077026,9780575077030.0,Larry Niven,1970.0,Ringworld,"Ringworld (Ringworld, #1)"
1192,7824322,7824322,10870318,89,399254129,9780399254120.0,Ruta Sepetys,2011.0,Between Shades of Gray,Between Shades of Gray
1193,439173,439173,1993854,49,689818769,9780689818770.0,"Andrew Clements, Brian Selznick",1996.0,Frindle,Frindle
1194,6578293,6578293,6771716,84,810983915,9780810983920.0,Jeff Kinney,2009.0,Dog Days,"Dog Days (Diary of a Wimpy Kid, #4)"
1195,13602426,13602426,19195697,43,62065246,9780062065250.0,Louise Erdrich,2012.0,The Round House,The Round House
1196,18130,18130,1196035,66,,9780440487620.0,Madeleine L'Engle,1973.0,A Wind in the Door,"A Wind in the Door (A Wrinkle in Time Quintet, #2)"
1197,13615258,13615258,19216323,10,006223742X,9780062237420.0,Veronica Roth,2012.0,Free Four: Tobias Tells the Divergent Story,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)"
1198,22822858,22822858,42375710,55,385539258,9780385539260.0,Hanya Yanagihara,2015.0,A Little Life,A Little Life
1199,156534,156534,151061,19,1563899809,9781563899800.0,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003.0,"Y: The Last Man, Vol. 1: Unmanned","Y: The Last Man, Vol. 1: Unmanned"
1200,10803121,10803121,15035863,45,765330423,9780765330420.0,Brandon Sanderson,2011.0,The Alloy of Law,"The Alloy of Law (Mistborn, #4)"
1201,7981206,7981206,12401364,55,,,Charlaine Harris,2011.0,Dead Reckoning,"Dead Reckoning (Sookie Stackhouse, #11)"
1202,60792,60792,1070136,87,345452003,9780345452010.0,"Anne Tyler, Jennifer Bassett",1985.0,The Accidental Tourist,The Accidental Tourist
1203,12000020,12000020,16964419,41,1442408928,9781442408920.0,Benjamin Alire Sáenz,2012.0,Aristotle and Dante Discover the Secrets of the Universe,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)"
1204,17184,17184,1326579,941,451528522,9780451528520.0,H.G. Wells,1897.0,The Invisible Man,The Invisible Man
1205,10374,10374,2531870,120,,,"Haruki Murakami, Alfred Birnbaum",1985.0,世界の終りとハードボイルド・ワンダーランド [Sekai no owari to hādoboirudo wandārando],Hard-Boiled Wonderland and the End of the World
1206,1428,1428,3249453,25,61122092,9780061122100.0,"Paulo Coelho, Alan R. Clarke",1994.0,Na margem do rio Piedra eu sentei e chorei,By the River Piedra I Sat Down and Wept
1207,62111,62111,2441994,553,1402726023,9781402726030.0,"Johann David Wyss, Scott McKowen, Arthur Pober",1812.0,Der Schweizerische Robinson,The Swiss Family Robinson  
1208,133266,133266,1733095,122,450542882,9780450542890.0,Stephen King,1990.0,Four Past Midnight,Four Past Midnight 
1209,13486122,13486122,19022487,50,1937044963,9781937044960.0,Jennifer Probst,2012.0,The Marriage Bargain,"The Marriage Bargain (Marriage to a Billionaire, #1)"
1210,77390,77390,63845,203,553213148,9780553213140.0,L.M. Montgomery,1909.0,Anne of Avonlea,"Anne of Avonlea (Anne of Green Gables, #2)"
1211,824204,824204,258562,90,448405202,9780448405210.0,"Watty Piper, Doris Hauman, George Hauman",1930.0,The Little Engine That Could,The Little Engine That Could
1212,16176440,16176440,22026398,59,399162097,9780399162090.0,Karen Joy Fowler,2013.0,We Are All Completely Beside Ourselves,We Are All Completely Beside Ourselves
1213,31360,31360,1959402,52,765304740,9780765304740.0,Orson Scott Card,1996.0,Children of the Mind,"Children of the Mind (Ender's Saga, #4)"
1214,338798,338798,2368224,842,679722769,9780679722760.0,James Joyce,1922.0,Ulysses,Ulysses
1215,816953,816953,802840,40,142401773,9780142401770.0,Sarah Dessen,1998.0,Someone Like You,Someone Like You
1216,3273,3273,3303291,20,312304358,9780312304360.0,Alan Brennert,2003.0,Moloka'i,Moloka'i
1217,11901,11901,2926133,68,99471426,9780099471420.0,Anne Rice,1990.0,The Witching Hour,"The Witching Hour (Lives of the Mayfair Witches, #1)"
1218,17309,17309,2298572,40,1581345283,9781581345280.0,Frank E. Peretti,1986.0,This Present Darkness,"This Present Darkness (Darkness, #1)"
1219,16113791,16113791,21930423,35,,,Jessica Sorensen,2012.0,The Coincidence of Callie & Kayden,"The Coincidence of Callie & Kayden (The Coincidence, #1)"
1220,24612118,24612118,43913972,50,1594634475,9781594634480.0,Lauren Groff,2015.0,Fates and Furies,Fates and Furies
1221,22695,22695,2055065,54,440243750,9780440243760.0,Judy Blume,1998.0,Summer Sisters,Summer Sisters
1222,138959,138959,2884160,88,64400565,9780064400560.0,"E.B. White, Garth Williams",1945.0,Stuart Little,Stuart Little
1223,46654,46654,41350,78,380508567,9780380508560.0,Isaac Asimov,1953.0,The Foundation Trilogy,"The Foundation Trilogy (Foundation, #1-3)"
1224,771,8049273,907243,75,375708111,9780375708110.0,Brian Greene,1999.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory","The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory"
1225,131123,131123,1165972,75,64408639,9780064408640.0,"Lemony Snicket, Brett Helquist",2000.0,The Austere Academy,"The Austere Academy (A Series of Unfortunate Events, #5)"
1226,6424,6424,3207062,70,312980140,9780312980150.0,Janet Evanovich,2001.0,Seven Up,"Seven Up (Stephanie Plum, #7)"
1227,5391115,5391115,4115339,44,61662763,9780061662770.0,Kelley Armstrong,2009.0,The Awakening,"The Awakening (Darkest Powers, #2)"
1228,91479,91479,2183,42,451459407,9780451459400.0,Jim Butcher,2003.0,Death Masks,"Death Masks (The Dresden Files, #5)"
1229,786256,786256,1316672,39,152802177,9780152802170.0,Janell Cannon,1993.0,Stellaluna,Stellaluna
1230,902715,902715,2116927,66,575077883,9780575077880.0,Joe Abercrombie,2007.0,Before They Are Hanged,Before They Are Hanged (The First Law #2)
1231,898885,898885,3345089,48,345494997,9780345494990.0,Nancy Horan,2007.0,Loving Frank,Loving Frank
1232,6425,6425,1616132,57,312983867,9780312983860.0,"Janet Evanovich, Lorelei King",2002.0,Hard Eight,"Hard Eight (Stephanie Plum, #8)"
1233,150037,150037,324576,62,60566221,9780060566230.0,"Lemony Snicket, Brett Helquist",2001.0,The Vile Village,"The Vile Village (A Series of Unfortunate Events, #7)"
1234,67920,67920,2912372,36,446359408,9780446359400.0,Flora Rheta Schreiber,1973.0,Sybil,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities
1235,55030,55030,3237312,93,375508325,9780375508320.0,Carl Sagan,1980.0,Cosmos,Cosmos
1236,22288,22288,1602272,60,1400032822,9781400032820.0,Chuck Palahniuk,2005.0,Haunted: A Novel of Stories,Haunted
1237,37095,37095,517040,98,051722285X,9780517222850.0,Rosamunde Pilcher,1987.0,The Shell Seekers,The Shell Seekers
1238,4952,4952,3271214,53,1932416641,9781932416640.0,Dave Eggers,2006.0,What Is the What: The Autobiography of Valentino Achak Deng,What Is the What
1239,23878,23878,59137,269,140003471X,9781400034710.0,"Gabriel García Márquez, Gregory Rabassa",1981.0,Crónica de una muerte anunciada,Chronicle of a Death Foretold
1240,1848444,1848444,2766104,13,582416396,9780582416390.0,"Ronald Holt, Arthur Conan Doyle",1891.0,A Scandal in Bohemia,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)"
1241,10587120,10587120,15494456,21,805093079,9780805093070.0,"Bill O'Reilly, Martin Dugard",2011.0,Killing Lincoln: The Shocking Assassination that Changed America Forever,Killing Lincoln: The Shocking Assassination that Changed America Forever
1242,17262100,17262100,23858897,65,307265749,9780307265750.0,Jhumpa Lahiri,2013.0,The Lowland,The Lowland
1243,60400,60400,810498,89,142406635,9780142406630.0,John Flanagan,2004.0,The Ruins of Gorlan,"The Ruins of Gorlan (Ranger's Apprentice, #1)"
1244,5152478,5152478,5219477,56,067001110X,9780670011100.0,Laurie Halse Anderson,2009.0,Wintergirls,Wintergirls
1245,5354,5354,1854517,107,385339674,9780385339670.0,John Grisham,2000.0,The Brethren,The Brethren
1246,45112,33396914,503752,84,553565699,9780553565690.0,Robin Hobb,1997.0,Assassin's Quest,"Assassin's Quest (Farseer Trilogy, #3)"
1247,228296,228296,883024,146,451194004,9780451194010.0,Ira Levin,1967.0,Rosemary's Baby,Rosemary's Baby
1248,59219,59219,3324421,130,375507779,9780375507780.0,"Stephen King, Peter Straub",1984.0,The Talisman,"The Talisman (The Talisman, #1)"
1249,140974,140974,1098593,59,812550293,9780812550290.0,Robert Jordan,1998.0,The Path of Daggers,"The Path of Daggers (Wheel of Time, #8)"
1250,412732,412732,827497,113,140042520,9780140042530.0,Jack Kerouac,1958.0,The Dharma Bums,The Dharma Bums
1251,6468666,6468666,6659237,39,1841497126,9781841497130.0,Kelley Armstrong,2010.0,The Reckoning,"The Reckoning (Darkest Powers, #3)"
1252,11869272,11869272,16826575,59,1400067553,9781400067560.0,Katherine Boo,2012.0,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity"
1253,152380,152380,2768848,162,152058109,9780152058100.0,"P.L. Travers, Mary Shepard",1934.0,Mary Poppins,"Mary Poppins (Mary Poppins, #1)"
1254,887877,887877,856785,48,553804685,9780553804680.0,Scott Lynch,2007.0,Red Seas Under Red Skies,"Red Seas Under Red Skies (Gentleman Bastard, #2)"
1255,139253,139253,2000351,67,679734775,9780679734770.0,Sandra Cisneros,1984.0,The House on Mango Street,The House on Mango Street
1256,1971304,1971304,1974537,72,670018708,9780670018700.0,David Benioff,2008.0,City of Thieves,City of Thieves
1257,1421990,1421990,1412415,56,61245089,9780061245080.0,Jeaniene Frost,2007.0,Halfway to the Grave,"Halfway to the Grave (Night Huntress, #1)"
1258,31456,31456,866909,116,141318309,9780141318300.0,"Roald Dahl, Quentin Blake",1980.0,The Twits,The Twits
1259,334643,334643,2339177,66,60278250,9780060278250.0,Garth Nix,2003.0,Abhorsen,"Abhorsen (Abhorsen, #3)"
1260,7510,7510,22576,60,446612545,9780446612550.0,"James Patterson, Peter de Jonge",2002.0,The Beach House,The Beach House
